RunID;RunDateTime;Moves HTM Count
36;2025-04-19 22:15:09;115
36;2025-04-19 22:15:09;124
37;2025-04-19 22:15:50;87
37;2025-04-19 22:15:50;70
37;2025-04-19 22:15:50;91
37;2025-04-19 22:15:50;74
37;2025-04-19 22:15:50;73
37;2025-04-19 22:15:50;70
37;2025-04-19 22:15:50;86
37;2025-04-19 22:15:50;89
37;2025-04-19 22:15:50;72
37;2025-04-19 22:15:50;93
38;2025-04-19 22:15:59;103
38;2025-04-19 22:15:59;103
38;2025-04-19 22:15:59;105
38;2025-04-19 22:15:59;103
38;2025-04-19 22:15:59;103
38;2025-04-19 22:15:59;110
38;2025-04-19 22:15:59;107
38;2025-04-19 22:15:59;128
38;2025-04-19 22:15:59;125
38;2025-04-19 22:15:59;119
39;2025-04-19 22:16:40;118
39;2025-04-19 22:16:40;119
39;2025-04-19 22:16:40;121
39;2025-04-19 22:16:40;121
39;2025-04-19 22:16:40;116
39;2025-04-19 22:16:40;117
39;2025-04-19 22:16:40;117
39;2025-04-19 22:16:40;121
39;2025-04-19 22:16:40;121
39;2025-04-19 22:16:40;117
40;2025-04-19 22:17:15;108
40;2025-04-19 22:17:15;104
40;2025-04-19 22:17:15;114
40;2025-04-19 22:17:15;117
40;2025-04-19 22:17:15;116
40;2025-04-19 22:17:15;113
40;2025-04-19 22:17:15;116
40;2025-04-19 22:17:15;115
40;2025-04-19 22:17:15;113
40;2025-04-19 22:17:15;116
41;2025-04-19 22:18:08;101
41;2025-04-19 22:18:08;105
41;2025-04-19 22:18:08;102
41;2025-04-19 22:18:08;106
41;2025-04-19 22:18:08;105
41;2025-04-19 22:18:08;109
41;2025-04-19 22:18:08;105
41;2025-04-19 22:18:08;105
41;2025-04-19 22:18:08;109
41;2025-04-19 22:18:08;105
42;2025-04-19 22:18:26;116
42;2025-04-19 22:18:26;117
42;2025-04-19 22:18:26;116
42;2025-04-19 22:18:26;116
42;2025-04-19 22:18:26;119
42;2025-04-19 22:18:26;118
42;2025-04-19 22:18:26;115
42;2025-04-19 22:18:26;117
42;2025-04-19 22:18:26;115
42;2025-04-19 22:18:26;117
43;2025-04-19 22:18:51;83
43;2025-04-19 22:18:51;92
43;2025-04-19 22:18:51;92
43;2025-04-19 22:18:51;87
43;2025-04-19 22:18:51;92
43;2025-04-19 22:18:51;92
43;2025-04-19 22:18:51;75
43;2025-04-19 22:18:51;83
43;2025-04-19 22:18:51;94
43;2025-04-19 22:18:51;92
44;2025-04-19 22:19:09;95
44;2025-04-19 22:19:09;95
44;2025-04-19 22:19:09;108
44;2025-04-19 22:19:09;112
44;2025-04-19 22:19:09;111
44;2025-04-19 22:19:09;118
44;2025-04-19 22:19:09;119
44;2025-04-19 22:19:09;118
44;2025-04-19 22:19:09;118
44;2025-04-19 22:19:09;118
45;2025-04-19 22:19:51;102
45;2025-04-19 22:19:51;108
45;2025-04-19 22:19:51;114
45;2025-04-19 22:19:51;95
45;2025-04-19 22:19:51;91
45;2025-04-19 22:19:51;88
45;2025-04-19 22:19:51;113
45;2025-04-19 22:19:51;119
45;2025-04-19 22:19:51;112
45;2025-04-19 22:19:51;113
47;2025-04-20 00:20:30;122
47;2025-04-20 00:20:30;111
47;2025-04-20 00:20:30;122
47;2025-04-20 00:20:30;111
47;2025-04-20 00:20:30;113
47;2025-04-20 00:20:30;97
47;2025-04-20 00:20:30;113
47;2025-04-20 00:20:30;115
47;2025-04-20 00:20:30;113
47;2025-04-20 00:20:30;113
48;2025-04-20 00:21:48;108
48;2025-04-20 00:21:48;128
48;2025-04-20 00:21:48;135
48;2025-04-20 00:21:48;131
48;2025-04-20 00:21:48;121
48;2025-04-20 00:21:48;130
48;2025-04-20 00:21:48;122
48;2025-04-20 00:21:48;136
48;2025-04-20 00:21:48;108
48;2025-04-20 00:21:48;108
49;2025-04-20 00:22:29;111
49;2025-04-20 00:22:29;110
49;2025-04-20 00:22:29;96
49;2025-04-20 00:22:29;115
49;2025-04-20 00:22:29;94
49;2025-04-20 00:22:29;94
49;2025-04-20 00:22:29;111
49;2025-04-20 00:22:29;111
49;2025-04-20 00:22:29;98
49;2025-04-20 00:22:29;111
50;2025-04-20 00:23:06;98
50;2025-04-20 00:23:06;94
50;2025-04-20 00:23:06;94
50;2025-04-20 00:23:06;95
50;2025-04-20 00:23:06;93
50;2025-04-20 00:23:06;97
50;2025-04-20 00:23:06;96
50;2025-04-20 00:23:06;104
50;2025-04-20 00:23:06;108
50;2025-04-20 00:23:06;107
51;2025-04-20 00:23:41;106
51;2025-04-20 00:23:41;106
51;2025-04-20 00:23:41;101
51;2025-04-20 00:23:41;103
51;2025-04-20 00:23:41;103
51;2025-04-20 00:23:41;87
51;2025-04-20 00:23:41;94
51;2025-04-20 00:23:41;105
51;2025-04-20 00:23:41;103
51;2025-04-20 00:23:41;87
52;2025-04-20 00:23:52;95
52;2025-04-20 00:23:52;110
52;2025-04-20 00:23:52;118
52;2025-04-20 00:23:52;87
52;2025-04-20 00:23:52;71
52;2025-04-20 00:23:52;91
52;2025-04-20 00:23:52;75
52;2025-04-20 00:23:52;74
52;2025-04-20 00:23:52;71
52;2025-04-20 00:23:52;88
53;2025-04-20 00:24:22;95
53;2025-04-20 00:24:22;119
53;2025-04-20 00:24:22;119
53;2025-04-20 00:24:22;119
53;2025-04-20 00:24:22;115
53;2025-04-20 00:24:22;95
53;2025-04-20 00:24:22;119
53;2025-04-20 00:24:22;119
53;2025-04-20 00:24:22;102
53;2025-04-20 00:24:22;99
55;2025-04-20 02:19:33;121
55;2025-04-20 02:19:33;101
55;2025-04-20 02:19:33;104
55;2025-04-20 02:19:33;111
55;2025-04-20 02:19:33;104
55;2025-04-20 02:19:33;114
55;2025-04-20 02:19:33;114
55;2025-04-20 02:19:33;110
55;2025-04-20 02:19:33;103
55;2025-04-20 02:19:33;103
56;2025-04-20 02:20:53;115
56;2025-04-20 02:20:53;115
56;2025-04-20 02:20:53;113
56;2025-04-20 02:20:53;113
56;2025-04-20 02:20:53;115
56;2025-04-20 02:20:53;97
56;2025-04-20 02:20:53;97
56;2025-04-20 02:20:53;105
56;2025-04-20 02:20:53;105
56;2025-04-20 02:20:53;79
57;2025-04-20 02:21:27;70
57;2025-04-20 02:21:27;70
57;2025-04-20 02:21:27;74
57;2025-04-20 02:21:27;76
57;2025-04-20 02:21:27;53
57;2025-04-20 02:21:27;70
57;2025-04-20 02:21:27;55
57;2025-04-20 02:21:27;70
57;2025-04-20 02:21:27;73
57;2025-04-20 02:21:27;53
58;2025-04-20 02:21:32;109
58;2025-04-20 02:21:32;109
58;2025-04-20 02:21:32;101
58;2025-04-20 02:21:32;99
58;2025-04-20 02:21:32;99
58;2025-04-20 02:21:32;105
58;2025-04-20 02:21:32;106
58;2025-04-20 02:21:32;106
58;2025-04-20 02:21:32;105
58;2025-04-20 02:21:32;109
59;2025-04-20 02:22:34;111
59;2025-04-20 02:22:34;107
59;2025-04-20 02:22:34;114
59;2025-04-20 02:22:34;113
59;2025-04-20 02:22:34;122
59;2025-04-20 02:22:34;122
59;2025-04-20 02:22:34;126
59;2025-04-20 02:22:34;128
59;2025-04-20 02:22:34;105
59;2025-04-20 02:22:34;122
60;2025-04-20 02:23:07;95
60;2025-04-20 02:23:07;97
60;2025-04-20 02:23:07;103
60;2025-04-20 02:23:07;100
60;2025-04-20 02:23:07;94
60;2025-04-20 02:23:07;90
60;2025-04-20 02:23:07;93
60;2025-04-20 02:23:07;90
60;2025-04-20 02:23:07;90
60;2025-04-20 02:23:07;87
61;2025-04-20 02:24:22;99
61;2025-04-20 02:24:22;100
61;2025-04-20 02:24:22;98
61;2025-04-20 02:24:22;109
61;2025-04-20 02:24:22;105
61;2025-04-20 02:24:22;103
61;2025-04-20 02:24:22;107
61;2025-04-20 02:24:22;100
61;2025-04-20 02:24:22;108
61;2025-04-20 02:24:22;108
62;2025-04-20 02:24:48;107
62;2025-04-20 02:24:48;107
62;2025-04-20 02:24:48;113
62;2025-04-20 02:24:48;94
62;2025-04-20 02:24:48;96
62;2025-04-20 02:24:48;106
62;2025-04-20 02:24:48;109
62;2025-04-20 02:24:48;112
62;2025-04-20 02:24:48;88
62;2025-04-20 02:24:48;94
64;2025-04-20 04:23:42;108
64;2025-04-20 04:23:42;108
64;2025-04-20 04:23:42;111
64;2025-04-20 04:23:42;108
64;2025-04-20 04:23:42;108
64;2025-04-20 04:23:42;109
64;2025-04-20 04:23:42;109
64;2025-04-20 04:23:42;112
64;2025-04-20 04:23:42;109
64;2025-04-20 04:23:42;109
65;2025-04-20 04:24:14;98
65;2025-04-20 04:24:14;95
65;2025-04-20 04:24:14;91
65;2025-04-20 04:24:14;96
65;2025-04-20 04:24:14;91
65;2025-04-20 04:24:14;78
65;2025-04-20 04:24:14;102
65;2025-04-20 04:24:14;100
65;2025-04-20 04:24:14;104
65;2025-04-20 04:24:14;108
66;2025-04-20 04:24:32;101
66;2025-04-20 04:24:32;63
66;2025-04-20 04:24:32;67
66;2025-04-20 04:24:32;72
66;2025-04-20 04:24:32;105
66;2025-04-20 04:24:32;114
66;2025-04-20 04:24:32;114
66;2025-04-20 04:24:32;106
66;2025-04-20 04:24:32;108
66;2025-04-20 04:24:32;106
67;2025-04-20 04:25:41;90
67;2025-04-20 04:25:41;90
67;2025-04-20 04:25:41;75
67;2025-04-20 04:25:41;91
67;2025-04-20 04:25:41;106
67;2025-04-20 04:25:41;99
67;2025-04-20 04:25:41;104
67;2025-04-20 04:25:41;76
67;2025-04-20 04:25:41;76
67;2025-04-20 04:25:41;94
68;2025-04-20 04:26:35;113
68;2025-04-20 04:26:35;106
68;2025-04-20 04:26:35;111
68;2025-04-20 04:26:35;102
68;2025-04-20 04:26:35;107
68;2025-04-20 04:26:35;114
68;2025-04-20 04:26:35;114
68;2025-04-20 04:26:35;118
68;2025-04-20 04:26:35;114
68;2025-04-20 04:26:35;120
69;2025-04-20 04:27:18;115
69;2025-04-20 04:27:18;115
69;2025-04-20 04:27:18;107
69;2025-04-20 04:27:18;111
69;2025-04-20 04:27:18;111
69;2025-04-20 04:27:18;82
69;2025-04-20 04:27:18;112
69;2025-04-20 04:27:18;108
69;2025-04-20 04:27:18;81
69;2025-04-20 04:27:18;82
70;2025-04-20 04:28:18;121
70;2025-04-20 04:28:18;118
70;2025-04-20 04:28:18;121
70;2025-04-20 04:28:18;118
70;2025-04-20 04:28:18;101
70;2025-04-20 04:28:18;84
70;2025-04-20 04:28:18;105
70;2025-04-20 04:28:18;88
70;2025-04-20 04:28:18;87
70;2025-04-20 04:28:18;84
71;2025-04-20 04:29:25;127
71;2025-04-20 04:29:25;127
71;2025-04-20 04:29:25;122
71;2025-04-20 04:29:25;125
71;2025-04-20 04:29:25;122
71;2025-04-20 04:29:25;110
71;2025-04-20 04:29:25;110
71;2025-04-20 04:29:25;120
71;2025-04-20 04:29:25;119
71;2025-04-20 04:29:25;142
72;2025-04-20 04:30:05;88
72;2025-04-20 04:30:05;94
72;2025-04-20 04:30:05;88
72;2025-04-20 04:30:05;88
72;2025-04-20 04:30:05;88
72;2025-04-20 04:30:05;94
72;2025-04-20 04:30:05;88
72;2025-04-20 04:30:05;88
72;2025-04-20 04:30:05;88
72;2025-04-20 04:30:05;94
75;2025-04-20 08:25:17;104
75;2025-04-20 08:25:17;127
75;2025-04-20 08:25:17;88
75;2025-04-20 08:25:17;104
75;2025-04-20 08:25:17;127
75;2025-04-20 08:25:17;88
75;2025-04-20 08:25:17;125
75;2025-04-20 08:25:17;121
75;2025-04-20 08:25:17;124
75;2025-04-20 08:25:17;107
76;2025-04-20 08:26:02;103
76;2025-04-20 08:26:02;107
76;2025-04-20 08:26:02;113
76;2025-04-20 08:26:02;106
76;2025-04-20 08:26:02;106
76;2025-04-20 08:26:02;113
76;2025-04-20 08:26:02;106
76;2025-04-20 08:26:02;126
76;2025-04-20 08:26:02;122
76;2025-04-20 08:26:02;120
77;2025-04-20 08:27:06;88
77;2025-04-20 08:27:06;112
77;2025-04-20 08:27:06;88
77;2025-04-20 08:27:06;112
77;2025-04-20 08:27:06;134
77;2025-04-20 08:27:06;80
77;2025-04-20 08:27:06;107
77;2025-04-20 08:27:06;113
77;2025-04-20 08:27:06;116
77;2025-04-20 08:27:06;108
78;2025-04-20 08:28:51;114
78;2025-04-20 08:28:51;113
78;2025-04-20 08:28:51;110
78;2025-04-20 08:28:51;116
78;2025-04-20 08:28:51;115
78;2025-04-20 08:28:51;121
78;2025-04-20 08:28:51;121
78;2025-04-20 08:28:51;111
78;2025-04-20 08:28:51;116
78;2025-04-20 08:28:51;115
79;2025-04-20 08:29:07;118
79;2025-04-20 08:29:07;110
79;2025-04-20 08:29:07;114
79;2025-04-20 08:29:07;111
79;2025-04-20 08:29:07;120
79;2025-04-20 08:29:07;113
79;2025-04-20 08:29:07;119
79;2025-04-20 08:29:07;119
79;2025-04-20 08:29:07;126
79;2025-04-20 08:29:07;127
80;2025-04-20 08:29:54;114
80;2025-04-20 08:29:54;123
80;2025-04-20 08:29:54;110
80;2025-04-20 08:29:54;105
80;2025-04-20 08:29:54;110
80;2025-04-20 08:29:54;105
80;2025-04-20 08:29:54;112
80;2025-04-20 08:29:54;107
80;2025-04-20 08:29:54;110
80;2025-04-20 08:29:54;105
81;2025-04-20 08:31:25;116
81;2025-04-20 08:31:25;113
81;2025-04-20 08:31:25;106
81;2025-04-20 08:31:25;111
81;2025-04-20 08:31:25;118
81;2025-04-20 08:31:25;115
81;2025-04-20 08:31:25;108
81;2025-04-20 08:31:25;113
81;2025-04-20 08:31:25;116
81;2025-04-20 08:31:25;116
82;2025-04-20 08:32:20;135
82;2025-04-20 08:32:20;129
82;2025-04-20 08:32:20;147
82;2025-04-20 08:32:20;135
82;2025-04-20 08:32:20;130
82;2025-04-20 08:32:20;135
82;2025-04-20 08:32:20;130
82;2025-04-20 08:32:20;138
82;2025-04-20 08:32:20;145
82;2025-04-20 08:32:20;138
83;2025-04-20 08:32:51;100
83;2025-04-20 08:32:51;101
83;2025-04-20 08:32:51;113
83;2025-04-20 08:32:51;92
83;2025-04-20 08:32:51;94
83;2025-04-20 08:32:51;92
83;2025-04-20 08:32:51;94
83;2025-04-20 08:32:51;94
83;2025-04-20 08:32:51;90
83;2025-04-20 08:32:51;86
84;2025-04-20 08:33:47;119
84;2025-04-20 08:33:47;117
84;2025-04-20 08:33:47;115
84;2025-04-20 08:33:47;115
84;2025-04-20 08:33:47;113
84;2025-04-20 08:33:47;113
84;2025-04-20 08:33:47;107
84;2025-04-20 08:33:47;105
84;2025-04-20 08:33:47;112
84;2025-04-20 08:33:47;110
85;2025-04-20 08:34:17;93
85;2025-04-20 08:34:17;95
85;2025-04-20 08:34:17;95
85;2025-04-20 08:34:17;93
85;2025-04-20 08:34:17;95
85;2025-04-20 08:34:17;95
85;2025-04-20 08:34:17;94
85;2025-04-20 08:34:17;117
85;2025-04-20 08:34:17;119
85;2025-04-20 08:34:17;113
86;2025-04-20 08:35:09;124
86;2025-04-20 08:35:09;123
86;2025-04-20 08:35:09;121
86;2025-04-20 08:35:09;126
86;2025-04-20 08:35:09;126
86;2025-04-20 08:35:09;137
86;2025-04-20 08:35:09;120
86;2025-04-20 08:35:09;115
86;2025-04-20 08:35:09;117
86;2025-04-20 08:35:09;137
87;2025-04-20 08:36:06;89
87;2025-04-20 08:36:06;120
87;2025-04-20 08:36:06;127
87;2025-04-20 08:36:06;113
87;2025-04-20 08:36:06;109
87;2025-04-20 08:36:06;92
87;2025-04-20 08:36:06;95
87;2025-04-20 08:36:06;95
87;2025-04-20 08:36:06;93
87;2025-04-20 08:36:06;118
88;2025-04-20 08:36:52;86
88;2025-04-20 08:36:52;86
88;2025-04-20 08:36:52;86
88;2025-04-20 08:36:52;86
88;2025-04-20 08:36:52;85
88;2025-04-20 08:36:52;85
88;2025-04-20 08:36:52;85
88;2025-04-20 08:36:52;85
88;2025-04-20 08:36:52;102
88;2025-04-20 08:36:52;112
89;2025-04-20 08:37:24;113
89;2025-04-20 08:37:24;116
89;2025-04-20 08:37:24;115
89;2025-04-20 08:37:24;113
89;2025-04-20 08:37:24;113
89;2025-04-20 08:37:24;108
89;2025-04-20 08:37:24;100
89;2025-04-20 08:37:24;102
89;2025-04-20 08:37:24;106
89;2025-04-20 08:37:24;109
90;2025-04-20 08:37:55;125
90;2025-04-20 08:37:55;117
90;2025-04-20 08:37:55;117
90;2025-04-20 08:37:55;119
90;2025-04-20 08:37:55;115
90;2025-04-20 08:37:55;122
90;2025-04-20 08:37:55;121
90;2025-04-20 08:37:55;127
90;2025-04-20 08:37:55;127
90;2025-04-20 08:37:55;123
91;2025-04-20 08:38:26;121
91;2025-04-20 08:38:26;121
91;2025-04-20 08:38:26;114
91;2025-04-20 08:38:26;123
91;2025-04-20 08:38:26;127
91;2025-04-20 08:38:26;123
91;2025-04-20 08:38:26;123
91;2025-04-20 08:38:26;116
91;2025-04-20 08:38:26;125
91;2025-04-20 08:38:26;129
92;2025-04-20 08:38:59;103
92;2025-04-20 08:38:59;107
92;2025-04-20 08:38:59;128
92;2025-04-20 08:38:59;131
92;2025-04-20 08:38:59;99
92;2025-04-20 08:38:59;88
92;2025-04-20 08:38:59;84
92;2025-04-20 08:38:59;96
92;2025-04-20 08:38:59;96
92;2025-04-20 08:38:59;95
93;2025-04-20 08:40:03;104
93;2025-04-20 08:40:03;111
93;2025-04-20 08:40:03;110
93;2025-04-20 08:40:03;93
93;2025-04-20 08:40:03;101
93;2025-04-20 08:40:03;99
93;2025-04-20 08:40:03;96
93;2025-04-20 08:40:03;93
93;2025-04-20 08:40:03;109
93;2025-04-20 08:40:03;116
94;2025-04-20 08:40:37;119
94;2025-04-20 08:40:37;118
94;2025-04-20 08:40:37;115
94;2025-04-20 08:40:37;111
94;2025-04-20 08:40:37;116
94;2025-04-20 08:40:37;117
94;2025-04-20 08:40:37;115
94;2025-04-20 08:40:37;114
94;2025-04-20 08:40:37;120
94;2025-04-20 08:40:37;119
95;2025-04-20 08:40:55;124
95;2025-04-20 08:40:55;120
95;2025-04-20 08:40:55;113
95;2025-04-20 08:40:55;113
95;2025-04-20 08:40:55;113
95;2025-04-20 08:40:55;106
95;2025-04-20 08:40:55;113
95;2025-04-20 08:40:55;122
95;2025-04-20 08:40:55;126
95;2025-04-20 08:40:55;122
96;2025-04-20 08:41:32;95
96;2025-04-20 08:41:32;96
96;2025-04-20 08:41:32;95
96;2025-04-20 08:41:32;95
96;2025-04-20 08:41:32;95
96;2025-04-20 08:41:32;95
96;2025-04-20 08:41:32;95
96;2025-04-20 08:41:32;97
96;2025-04-20 08:41:32;97
96;2025-04-20 08:41:32;95
97;2025-04-20 08:42:30;140
97;2025-04-20 08:42:30;138
97;2025-04-20 08:42:30;119
97;2025-04-20 08:42:30;119
97;2025-04-20 08:42:30;119
97;2025-04-20 08:42:30;121
97;2025-04-20 08:42:30;119
97;2025-04-20 08:42:30;121
97;2025-04-20 08:42:30;121
97;2025-04-20 08:42:30;119
98;2025-04-20 08:43:40;93
98;2025-04-20 08:43:40;93
98;2025-04-20 08:43:40;76
98;2025-04-20 08:43:40;84
98;2025-04-20 08:43:40;95
98;2025-04-20 08:43:40;93
98;2025-04-20 08:43:40;77
98;2025-04-20 08:43:40;81
98;2025-04-20 08:43:40;81
98;2025-04-20 08:43:40;78
99;2025-04-20 08:43:53;113
99;2025-04-20 08:43:53;109
99;2025-04-20 08:43:53;122
99;2025-04-20 08:43:53;117
99;2025-04-20 08:43:53;113
99;2025-04-20 08:43:53;114
99;2025-04-20 08:43:53;117
99;2025-04-20 08:43:53;126
99;2025-04-20 08:43:53;122
99;2025-04-20 08:43:53;117
100;2025-04-20 08:44:35;102
100;2025-04-20 08:44:35;103
100;2025-04-20 08:44:35;102
100;2025-04-20 08:44:35;103
100;2025-04-20 08:44:35;102
100;2025-04-20 08:44:35;103
100;2025-04-20 08:44:35;102
100;2025-04-20 08:44:35;103
100;2025-04-20 08:44:35;108
100;2025-04-20 08:44:35;108
101;2025-04-20 08:45:15;127
101;2025-04-20 08:45:15;124
101;2025-04-20 08:45:15;99
101;2025-04-20 08:45:15;95
101;2025-04-20 08:45:15;95
101;2025-04-20 08:45:15;96
101;2025-04-20 08:45:15;97
101;2025-04-20 08:45:15;90
101;2025-04-20 08:45:15;97
101;2025-04-20 08:45:15;98
102;2025-04-20 08:46:09;106
102;2025-04-20 08:46:09;106
102;2025-04-20 08:46:09;108
102;2025-04-20 08:46:09;116
102;2025-04-20 08:46:09;114
102;2025-04-20 08:46:09;113
102;2025-04-20 08:46:09;121
102;2025-04-20 08:46:09;119
102;2025-04-20 08:46:09;108
102;2025-04-20 08:46:09;116
103;2025-04-20 08:47:06;130
103;2025-04-20 08:47:06;106
103;2025-04-20 08:47:06;126
103;2025-04-20 08:47:06;112
103;2025-04-20 08:47:06;118
103;2025-04-20 08:47:06;114
103;2025-04-20 08:47:06;124
103;2025-04-20 08:47:06;110
103;2025-04-20 08:47:06;116
103;2025-04-20 08:47:06;112
104;2025-04-20 08:47:24;115
104;2025-04-20 08:47:24;111
104;2025-04-20 08:47:24;111
104;2025-04-20 08:47:24;111
104;2025-04-20 08:47:24;111
104;2025-04-20 08:47:24;115
104;2025-04-20 08:47:24;109
104;2025-04-20 08:47:24;119
104;2025-04-20 08:47:24;116
104;2025-04-20 08:47:24;110
105;2025-04-20 08:47:43;98
105;2025-04-20 08:47:43;94
105;2025-04-20 08:47:43;124
105;2025-04-20 08:47:43;130
105;2025-04-20 08:47:43;107
105;2025-04-20 08:47:43;116
105;2025-04-20 08:47:43;95
105;2025-04-20 08:47:43;118
105;2025-04-20 08:47:43;120
105;2025-04-20 08:47:43;94
106;2025-04-20 08:48:39;96
106;2025-04-20 08:48:39;86
106;2025-04-20 08:48:39;86
106;2025-04-20 08:48:39;88
106;2025-04-20 08:48:39;73
106;2025-04-20 08:48:39;126
106;2025-04-20 08:48:39;115
106;2025-04-20 08:48:39;135
106;2025-04-20 08:48:39;125
106;2025-04-20 08:48:39;114
107;2025-04-20 08:49:17;95
107;2025-04-20 08:49:17;95
107;2025-04-20 08:49:17;97
107;2025-04-20 08:49:17;93
107;2025-04-20 08:49:17;96
107;2025-04-20 08:49:17;73
107;2025-04-20 08:49:17;77
107;2025-04-20 08:49:17;76
107;2025-04-20 08:49:17;73
107;2025-04-20 08:49:17;77
108;2025-04-20 08:50:28;128
108;2025-04-20 08:50:28;128
108;2025-04-20 08:50:28;127
108;2025-04-20 08:50:28;127
108;2025-04-20 08:50:28;111
108;2025-04-20 08:50:28;125
108;2025-04-20 08:50:28;73
108;2025-04-20 08:50:28;89
108;2025-04-20 08:50:28;77
108;2025-04-20 08:50:28;91
109;2025-04-20 08:50:57;110
109;2025-04-20 08:50:57;108
109;2025-04-20 08:50:57;108
109;2025-04-20 08:50:57;111
109;2025-04-20 08:50:57;111
109;2025-04-20 08:50:57;132
109;2025-04-20 08:50:57;98
109;2025-04-20 08:50:57;123
109;2025-04-20 08:50:57;121
109;2025-04-20 08:50:57;126
110;2025-04-20 08:52:12;129
110;2025-04-20 08:52:12;130
110;2025-04-20 08:52:12;105
110;2025-04-20 08:52:12;109
110;2025-04-20 08:52:12;113
110;2025-04-20 08:52:12;117
110;2025-04-20 08:52:12;121
110;2025-04-20 08:52:12;121
110;2025-04-20 08:52:12;110
110;2025-04-20 08:52:12;118
111;2025-04-20 08:53:30;105
111;2025-04-20 08:53:30;109
111;2025-04-20 08:53:30;108
111;2025-04-20 08:53:30;105
111;2025-04-20 08:53:30;117
111;2025-04-20 08:53:30;120
111;2025-04-20 08:53:30;119
111;2025-04-20 08:53:30;117
111;2025-04-20 08:53:30;117
111;2025-04-20 08:53:30;117
112;2025-04-20 08:53:43;112
112;2025-04-20 08:53:43;118
112;2025-04-20 08:53:43;108
112;2025-04-20 08:53:43;109
112;2025-04-20 08:53:43;134
112;2025-04-20 08:53:43;128
112;2025-04-20 08:53:43;125
112;2025-04-20 08:53:43;125
112;2025-04-20 08:53:43;128
112;2025-04-20 08:53:43;128
113;2025-04-20 08:54:22;110
113;2025-04-20 08:54:22;123
113;2025-04-20 08:54:22;121
113;2025-04-20 08:54:22;123
113;2025-04-20 08:54:22;108
113;2025-04-20 08:54:22;106
113;2025-04-20 08:54:22;125
113;2025-04-20 08:54:22;105
113;2025-04-20 08:54:22;106
113;2025-04-20 08:54:22;108
114;2025-04-20 08:55:08;120
114;2025-04-20 08:55:08;122
114;2025-04-20 08:55:08;131
114;2025-04-20 08:55:08;134
114;2025-04-20 08:55:08;133
114;2025-04-20 08:55:08;131
114;2025-04-20 08:55:08;131
114;2025-04-20 08:55:08;126
114;2025-04-20 08:55:08;128
114;2025-04-20 08:55:08;132
115;2025-04-20 08:55:44;74
115;2025-04-20 08:55:44;91
115;2025-04-20 08:55:44;81
115;2025-04-20 08:55:44;56
115;2025-04-20 08:55:44;87
115;2025-04-20 08:55:44;74
115;2025-04-20 08:55:44;57
115;2025-04-20 08:55:44;90
115;2025-04-20 08:55:44;97
115;2025-04-20 08:55:44;90
116;2025-04-20 08:56:17;102
116;2025-04-20 08:56:17;106
116;2025-04-20 08:56:17;102
116;2025-04-20 08:56:17;109
116;2025-04-20 08:56:17;103
116;2025-04-20 08:56:17;102
116;2025-04-20 08:56:17;119
116;2025-04-20 08:56:17;112
116;2025-04-20 08:56:17;106
116;2025-04-20 08:56:17;105
117;2025-04-20 08:57:19;110
117;2025-04-20 08:57:19;106
117;2025-04-20 08:57:19;110
117;2025-04-20 08:57:19;109
117;2025-04-20 08:57:19;109
117;2025-04-20 08:57:19;98
117;2025-04-20 08:57:19;100
117;2025-04-20 08:57:19;96
117;2025-04-20 08:57:19;97
117;2025-04-20 08:57:19;95
118;2025-04-20 08:57:32;101
118;2025-04-20 08:57:32;84
118;2025-04-20 08:57:32;105
118;2025-04-20 08:57:32;88
118;2025-04-20 08:57:32;87
118;2025-04-20 08:57:32;84
118;2025-04-20 08:57:32;101
118;2025-04-20 08:57:32;76
118;2025-04-20 08:57:32;80
118;2025-04-20 08:57:32;79
119;2025-04-20 08:58:27;80
119;2025-04-20 08:58:27;80
119;2025-04-20 08:58:27;85
119;2025-04-20 08:58:27;84
119;2025-04-20 08:58:27;75
119;2025-04-20 08:58:27;75
119;2025-04-20 08:58:27;93
119;2025-04-20 08:58:27;69
119;2025-04-20 08:58:27;69
119;2025-04-20 08:58:27;93
121;2025-04-20 11:01:57;98
121;2025-04-20 11:01:57;95
121;2025-04-20 11:01:57;98
121;2025-04-20 11:01:57;95
121;2025-04-20 11:01:57;83
121;2025-04-20 11:01:57;111
121;2025-04-20 11:01:57;111
121;2025-04-20 11:01:57;115
121;2025-04-20 11:01:57;117
121;2025-04-20 11:01:57;92
122;2025-04-20 11:03:00;126
122;2025-04-20 11:03:00;126
122;2025-04-20 11:03:00;126
122;2025-04-20 11:03:00;130
122;2025-04-20 11:03:00;132
122;2025-04-20 11:03:00;107
122;2025-04-20 11:03:00;126
122;2025-04-20 11:03:00;111
122;2025-04-20 11:03:00;126
122;2025-04-20 11:03:00;129
123;2025-04-20 11:03:22;92
123;2025-04-20 11:03:22;92
123;2025-04-20 11:03:22;95
123;2025-04-20 11:03:22;76
123;2025-04-20 11:03:22;95
123;2025-04-20 11:03:22;106
123;2025-04-20 11:03:22;108
123;2025-04-20 11:03:22;106
123;2025-04-20 11:03:22;95
123;2025-04-20 11:03:22;106
124;2025-04-20 11:03:35;111
124;2025-04-20 11:03:35;74
124;2025-04-20 11:03:35;100
124;2025-04-20 11:03:35;99
124;2025-04-20 11:03:35;112
124;2025-04-20 11:03:35;119
124;2025-04-20 11:03:35;100
124;2025-04-20 11:03:35;99
124;2025-04-20 11:03:35;112
124;2025-04-20 11:03:35;119
