Start Count;End Count;Improvement Count;Starting Positions;Move Sequence;Move Count;Value
15;18;3;E1-E2-E4-E5-E6-E7-K1-K10-K12-K2-K3-K4-K5-K7-K8;Bb Db Bb Db Bb Bb D B Db Db B B B B Db Bb Bb Bb D D;20;0.15
14;15;1;E1-E2-E3-E5-E6-E8-K12-K3-K4-K5-K6-K7-K8-K9;Ub D B U Bb Ub Bb Db Ub D Bb U B U Db U;16;0.06
14;15;1;E1-E2-E5-E6-E7-E8-K1-K10-K2-K3-K5-K6-K7-K9;F F F Rb Fb Rb Fb Lb Lb Lb Lb R F Rb Rb Rb Fb Fb Fb R;20;0.05
8;10;2;E1-E3-E5-K1-K10-K11-K12-K7;Lb U Fb U F Ub L;7;0.29
14;15;1;E1-E2-E3-E5-E7-E8-K1-K10-K11-K12-K4-K5-K7-K8;Lb R Bb R Lb Rb Bb Lb B L B R L R R R B R R R;20;0.05
15;16;1;E1-E2-E3-E5-E7-E8-K1-K10-K11-K12-K2-K4-K5-K7-K8;Lb Ub Lb Db U D L U L U Lb U D D U D U Db Db Db;20;0.05
8;9;1;E3-E4-E5-E6-E8-K11-K5-K9;Fb Ub F L F Lb Ub;7;0.14
14;15;1;E2-E3-E5-E6-E8-K1-K10-K11-K12-K2-K5-K6-K7-K8;L Db Lb Ub L D Lb U;8;0.12
6;7;1;E3-E4-E5-E8-K12-K7;R F U Rb Ub Fb;6;0.17
6;7;1;E1-E5-E8-K1-K3-K4;Bb F D B Fb;5;0.20
10;11;1;E2-E3-E4-E5-E7-K10-K12-K2-K4-K9;Rb F Rb F R Fb Ub Fb U R;10;0.10
14;15;1;E1-E2-E3-E4-E5-E6-E7-E8-K12-K3-K5-K6-K7-K9;Db Lb Db L D L D L Db Lb;10;0.10
15;17;2;E1-E2-E3-E4-E5-E6-E7-E8-K11-K12-K3-K5-K6-K7-K9;Db Fb Fb U F Ub Fb Db Ub Ub D U Fb Ub Fb Fb Fb U Fb D;20;0.10
13;14;1;E1-E2-E3-E5-E7-E8-K11-K12-K3-K6-K7-K8-K9;L U U D L U L U L L Ub Lb Ub L L L D D D Lb;20;0.05
14;15;1;E1-E2-E5-E6-E8-K1-K11-K12-K2-K3-K4-K5-K6-K9;Fb Lb F L R Lb Fb Fb L L L L F L L L L L F Rb;20;0.05
10;12;2;E1-E2-E3-E4-E6-E7-K12-K3-K7-K9;Lb Db Bb Db Bb Db B D B D B L;12;0.17
11;12;1;E1-E2-E5-E6-E7-K11-K3-K4-K5-K6-K7;Fb Db F U Fb D F U U U;10;0.10
12;13;1;E1-E3-E6-E7-E8-K1-K10-K11-K4-K5-K6-K9;Lb U R Ub L L U Rb Ub Lb;10;0.10
6;7;1;E4-E5-E6-E7-K1-K3;B L Fb Lb F Lb Bb;7;0.14
14;15;1;E1-E2-E4-E5-E6-E8-K1-K10-K11-K2-K6-K7-K8-K9;Ub Ub L Fb Lb U U U U F L F L L Ub L Ub F F F;20;0.05
15;16;1;E1-E2-E4-E5-E6-E8-K1-K10-K11-K2-K4-K6-K7-K8-K9;Fb Rb Rb Rb F R F F F F F R F B F Bb F Rb Fb Rb;20;0.05
7;9;2;E2-E3-E5-E6-K10-K11-K12;L Fb Lb Db L D F;7;0.29
7;8;1;E1-E4-E5-E6-E7-K4-K7;D R B R D Bb Db Bb Rb Rb Db;11;0.09
9;10;1;E2-E4-E5-E6-E8-K12-K5-K8-K9;B B D B Ub Bb Db B U B;10;0.10
15;16;1;E1-E3-E6-E7-E8-K1-K11-K12-K2-K3-K4-K5-K6-K7-K8;L Rb D Rb Db Lb Lb D Rb D D D D Rb Lb Rb L Db L R;20;0.05
14;16;2;E2-E3-E4-E5-E6-E8-K1-K10-K11-K2-K3-K5-K6-K8;Rb Ub Db Ub Db Db U Db U Db Rb Db Rb Rb Rb D R D R Db;20;0.10
13;14;1;E2-E3-E4-E5-E8-K10-K11-K3-K4-K5-K6-K7-K9;D Rb U R Db Rb Ub R;8;0.12
5;6;1;E1-E3-E7-E8-K3;Bb U Bb Ub B;5;0.20
12;13;1;E1-E2-E3-E4-E7-K10-K11-K12-K5-K6-K8-K9;Db F B F B F Bb Fb Fb Fb D D D Fb D Bb Db F D D;20;0.05
10;11;1;E2-E3-E5-E7-E8-K1-K11-K2-K6-K7;Lb F F Lb Fb Ub Lb U U L F U Lb Lb;14;0.07
13;14;1;E1-E2-E3-E8-K1-K10-K11-K2-K3-K5-K6-K7-K8;F F B U Fb Ub B U B F Bb Ub B B F F;16;0.06
14;15;1;E1-E2-E3-E5-E8-K1-K10-K11-K2-K3-K5-K6-K7-K8;Lb Bb Fb Bb F L F Bb F B Lb B B L Fb B B B B Fb;20;0.05
13;14;1;E1-E3-E4-E5-E8-K11-K2-K3-K4-K6-K7-K8-K9;Db U R U R R R D R Ub Ub Ub Ub Ub Rb Ub R R R R;20;0.05
14;15;1;E1-E2-E4-E7-E8-K1-K10-K11-K12-K2-K3-K5-K6-K9;B Db F D Bb Db Fb Db Fb Fb Fb B Fb Fb Bb F Db Db;18;0.06
14;15;1;E1-E3-E4-E5-E8-K1-K11-K2-K4-K5-K6-K7-K8-K9;B B Lb B Rb Bb L B R B;10;0.10
13;14;1;E1-E2-E3-E5-E7-E8-K10-K11-K12-K5-K6-K7-K9;Ub Db Rb Ub Rb Ub R Db Db Db Db R R U R U R D U U;20;0.05
12;13;1;E1-E2-E4-E5-E6-E8-K1-K11-K3-K4-K6-K8;D B D Bb Bb Bb Db Bb Db Bb Db B;12;0.08
7;8;1;E1-E3-E4-E7-K10-K11-K6;Rb Lb Rb F Rb Rb L;7;0.14
15;16;1;E1-E4-E5-E7-E8-K1-K10-K11-K12-K2-K3-K4-K6-K8-K9;Ub Ub Ub F D D D Fb Ub F D Fb;12;0.08
16;17;1;E1-E2-E3-E4-E5-E6-E7-E8-K1-K11-K12-K4-K5-K6-K8-K9;B U B U F B F F B B F B B U U Bb Ub Bb Ub B;20;0.05
12;13;1;E1-E2-E4-E5-E6-E7-K1-K10-K2-K4-K8-K9;Db L D L D Lb Lb R Lb Rb D D D R R Lb R R Db Lb;20;0.05
14;15;1;E1-E2-E3-E5-E6-E8-K12-K2-K4-K5-K6-K7-K8-K9;R Lb D Lb Rb Rb L Rb D R D D Rb Db Rb Db Lb Lb R Lb;20;0.05
5;7;2;E6-E7-K1-K3-K9;Ub Lb U U L Ub;6;0.33
7;8;1;E3-E6-E7-K1-K2-K3-K9;Fb Db F R D Rb;6;0.17
12;13;1;E2-E3-E5-E6-E8-K1-K2-K3-K5-K6-K7-K9;U Lb Db L D L D L Db Lb Db Ub L L L L;16;0.06
14;15;1;E1-E2-E5-E6-E7-K1-K11-K12-K2-K3-K4-K5-K7-K9;Ub R R R D Rb U D U Db Ub Ub Rb Rb U Rb Db Rb Rb Rb;20;0.05
15;16;1;E1-E2-E3-E4-E5-E6-E7-E8-K1-K11-K2-K4-K5-K6-K7;D D F D D R Fb Fb Fb D R F F Rb Fb Db Rb Fb Db Db;20;0.05
11;12;1;E2-E5-E6-E8-K1-K10-K11-K12-K2-K5-K8;F Db B B Db Bb Fb Fb Fb Fb B D Bb D F Db Bb D F F;20;0.05
11;12;1;E2-E3-E5-E7-E8-K1-K10-K2-K3-K5-K6;Fb Bb D F D Bb Fb B B F Bb Fb Db Fb Db Fb D B Fb Fb;20;0.05
9;10;1;E3-E8-K10-K11-K12-K2-K4-K6-K8;Db L L D Lb Db Lb D;8;0.12
13;14;1;E3-E4-E5-E7-E8-K10-K11-K12-K2-K4-K5-K6-K8;Rb B L Bb R B L R L Rb L Bb;12;0.08
12;13;1;E1-E2-E3-E4-K10-K11-K3-K4-K5-K6-K7-K8;L D D Lb Db L Db Lb Db;9;0.11
12;13;1;E1-E2-E3-E4-E6-E7-K10-K11-K5-K6-K7-K8;Rb Rb Bb Lb Bb Lb B B L B Lb Lb Lb B L L R L R Lb;20;0.05
8;10;2;E3-E7-K1-K2-K3-K4-K6-K9;R L Db Rb Lb;5;0.40
13;14;1;E1-E2-E3-E4-E7-K1-K10-K12-K2-K3-K4-K6-K9;R Fb Rb B R R R R R F Rb Bb;12;0.08
14;15;1;E1-E2-E3-E6-E7-K1-K10-K11-K2-K3-K4-K5-K6-K7;Lb R L R R R D L Rb L R Lb D R Db Lb D Rb Db Db;20;0.05
15;16;1;E1-E2-E4-E6-E8-K10-K11-K12-K2-K3-K4-K6-K7-K8-K9;D Ub Rb D D D D Ub R Db Db Db Ub D U Rb U R D U;20;0.05
12;13;1;E1-E3-E6-E7-E8-K1-K10-K11-K12-K3-K4-K9;B B B B F Bb Fb L F Bb Bb Bb Bb Lb Bb Bb L Fb Lb Bb;20;0.05
10;11;1;E2-E5-E7-K1-K12-K3-K4-K7-K8-K9;Db B D Fb D Bb D F;8;0.12
13;14;1;E1-E2-E6-E7-E8-K1-K10-K2-K5-K6-K7-K8-K9;F Bb R Bb Rb F F F R B Rb B;12;0.08
14;17;3;E1-E2-E3-E7-E8-K1-K11-K2-K3-K4-K5-K7-K8-K9;Bb U L Ub B U Bb Lb B Ub;10;0.30
13;14;1;E1-E2-E3-E4-E6-E8-K11-K2-K5-K6-K7-K8-K9;Db Db Db R Db Db Db Rb Lb R L R R Db Rb Db Rb Db Db R;20;0.05
8;9;1;E2-E6-E8-K11-K12-K4-K5-K6;U B R Ub Rb Bb;6;0.17
12;13;1;E2-E3-E4-E6-E8-K10-K11-K12-K4-K5-K6-K8;U Fb U F Ub Ub L Ub Ub Fb Ub F Ub L L L F F F F;20;0.05
8;9;1;E2-E3-E7-E8-K12-K2-K5-K7;Bb Bb U B Ub B;6;0.17
5;6;1;E2-E5-E6-E8-K4;F D L Fb Lb Db;6;0.17
7;8;1;E2-E5-E6-E8-K1-K3-K4;L Fb D F Lb Db F Lb Fb D;10;0.10
13;14;1;E2-E3-E5-E6-E7-E8-K1-K12-K2-K3-K4-K6-K7;D D Fb Fb D D Bb Fb B Fb Bb F B Fb D D Bb F F B;20;0.05
9;10;1;E1-E3-E6-E7-E8-K2-K4-K7-K9;Lb Fb Db Lb Fb D L D F D;10;0.10
12;13;1;E2-E3-E7-E8-K1-K10-K12-K3-K4-K7-K8-K9;Db Db Fb D Bb Bb Db F D Bb Fb Bb F Db Db F B Fb Bb Db;20;0.05
11;12;1;E1-E3-E5-E7-K12-K3-K5-K6-K7-K8-K9;F Rb Fb Lb F R Fb L;8;0.12
6;10;4;E2-E7-K11-K3-K5-K6;Ub Db R U D;5;0.80
14;15;1;E1-E2-E3-E4-E5-E7-K10-K11-K3-K4-K5-K6-K7-K9;U Rb Db Ub D Rb Ub D U Db Ub Rb U R Ub Db Ub Ub D R;20;0.05
15;16;1;E1-E2-E3-E4-E5-E6-E7-E8-K1-K11-K12-K2-K3-K4-K7;L Db Db Lb Db R L Rb D L D L Db Rb Rb Rb Rb Lb D Lb;20;0.05
14;15;1;E2-E4-E5-E6-E7-E8-K11-K2-K4-K5-K6-K7-K8-K9;Fb Bb F L Fb Lb Fb Lb Fb L F L F B;14;0.07
7;8;1;E1-E8-K1-K10-K11-K3-K5;Fb D Fb Db F;5;0.20
13;14;1;E1-E2-E4-E5-K11-K12-K2-K3-K4-K5-K7-K8-K9;R L Rb D L R L L Rb D Rb D L R D Rb D Lb D R;20;0.05
14;15;1;E1-E2-E3-E5-E6-E8-K12-K2-K3-K4-K5-K6-K8-K9;Ub Bb Ub F F F F Bb U B U F B Fb U Fb B B B F;20;0.05
13;14;1;E1-E2-E4-E6-K1-K10-K11-K2-K3-K4-K5-K6-K9;D R R Db Rb D R D Bb Db B R Db;13;0.08
15;16;1;E1-E2-E4-E5-E6-K1-K10-K11-K12-K2-K3-K4-K5-K6-K9;D Fb Ub F Db Fb Ub Db U U D F;12;0.08
8;9;1;E1-E2-E4-E6-E7-K1-K10-K4;Rb F D R Fb Rb Fb Db R;9;0.11
9;10;1;E1-E2-E3-E8-K10-K11-K5-K6-K9;Bb Lb F L B Lb Fb L;8;0.12
14;16;2;E1-E2-E4-E5-E6-E7-K1-K11-K3-K4-K6-K7-K8-K9;Rb L B B Lb Bb Lb Bb L L B L B R L L R L Rb L;20;0.10
14;15;1;E2-E3-E5-E7-E8-K1-K10-K11-K2-K3-K4-K7-K8-K9;L F Lb R L R Fb Lb F L L R R Lb Lb Fb;16;0.06
15;16;1;E1-E3-E5-E7-E8-K1-K11-K12-K2-K3-K4-K5-K6-K8-K9;B Rb F R Bb Rb Fb R;8;0.12
5;7;2;E4-E5-E7-K1-K12;R Bb Rb B;4;0.50
5;7;2;E3-E7-K1-K10-K9;Fb Fb R F F;5;0.40
8;9;1;E2-E3-E4-E7-K1-K10-K12-K9;B D F Db Bb D Fb Db;8;0.12
10;11;1;E1-E2-E3-E4-E7-K1-K10-K12-K2-K9;R L U L Rb Rb Lb Ub L U Rb Rb Ub L R R R L;18;0.06
12;13;1;E1-E2-E3-E4-E7-E8-K1-K10-K12-K2-K7-K9;Rb F R F F Rb Fb Rb Fb R R F Rb Rb;14;0.07
11;13;2;E2-E3-E6-E7-E8-K10-K11-K3-K7-K8-K9;L U F U Fb Lb Ub;7;0.29
10;11;1;E2-E3-E5-E6-E7-E8-K10-K2-K3-K9;Fb Fb U F U F U Fb Ub Fb Ub F;12;0.08
12;13;1;E1-E2-E3-E4-E7-K10-K11-K2-K3-K5-K7-K9;Lb Fb L Bb Lb F L B;8;0.12
13;14;1;E1-E2-E3-E4-E7-E8-K10-K11-K2-K3-K5-K7-K9;Fb Lb B Fb Bb L F F Bb Bb Bb Bb Bb Fb B L F L Fb Lb;20;0.05
12;13;1;E1-E5-E6-E7-E8-K10-K11-K3-K4-K5-K6-K8;Fb Fb Bb Bb Bb Rb Bb Bb R Fb Rb Bb F Bb F F F R Bb Fb;20;0.05
13;14;1;E1-E3-E5-E6-E7-E8-K10-K11-K3-K4-K5-K6-K8;Db U D Bb D U Db Ub D B D B U D Ub Bb Db Bb Db Ub;20;0.05
6;7;1;E1-E4-E5-E7-K12-K7;Ub Bb U L B Lb;6;0.17
13;14;1;E1-E2-E3-E5-E6-K1-K10-K12-K2-K3-K5-K7-K9;Ub R U Lb Ub Rb U L;8;0.12
5;6;1;E4-E6-E7-K3-K6;Db Fb L F D Lb;6;0.17
12;13;1;E1-E2-E3-E4-E6-E7-K10-K12-K5-K6-K8-K9;Db Db Bb Ub Bb Ub Bb U B U Bb Bb Bb Ub Db U Db Ub Ub Ub;20;0.05
5;6;1;E4-E6-E7-K5-K6;Db Db R D D;5;0.20
13;14;1;E1-E2-E3-E4-E6-E8-K1-K10-K11-K2-K5-K6-K8;F F D Rb Rb Rb Db Rb Db Fb Rb Fb Db F R Fb D F R Fb;20;0.05
14;15;1;E1-E2-E3-E4-E5-E6-E7-E8-K1-K12-K2-K5-K6-K8;R R Fb L F F F F Rb Lb Fb L Rb Lb Fb Fb R F R F;20;0.05
15;16;1;E1-E2-E3-E4-E5-E6-E7-E8-K1-K11-K12-K2-K5-K6-K8;U D Ub Db U U U U Bb U B U Bb Ub Bb Ub Bb U Bb Bb;20;0.05
12;13;1;E1-E2-E5-E6-E7-K11-K12-K2-K4-K5-K7-K9;U L D Lb Ub L Db Lb;8;0.12
12;13;1;E1-E2-E3-E4-E7-K10-K11-K12-K2-K3-K4-K9;L B L Bb Lb Bb Lb Bb L B;10;0.10
12;13;1;E2-E3-E5-E6-E7-E8-K1-K11-K12-K2-K4-K9;F D F Db Db Fb Db U U D U Db U Fb Db F F D;18;0.06
9;10;1;E1-E2-E3-E5-E6-E8-K1-K7-K8;U B U U Bb Ub Bb Ub B B U B;12;0.08
13;14;1;E1-E4-E5-E6-E7-K10-K11-K2-K3-K4-K5-K6-K7;F Lb Lb Fb Lb Fb Lb Fb Fb L F L;12;0.08
3;5;2;E6-E8-K11;Fb Ub F;3;0.67
10;11;1;E1-E2-E3-E6-K1-K10-K12-K4-K5-K9;F U Fb D F Ub Fb Db;8;0.12
14;15;1;E2-E3-E4-E5-E7-E8-K1-K11-K12-K2-K3-K4-K5-K7;Db F Bb Db Bb Db B D B D F B Fb D D D Fb Db Db Db;20;0.05
9;10;1;E1-E2-E4-E5-E6-E8-K5-K7-K8;D R Db Db L L R Lb Rb Lb R R Db Db Rb Rb D D R Db;20;0.05
7;8;1;E4-E6-E7-E8-K4-K7-K8;R B Rb;3;0.33
14;15;1;E1-E2-E5-E6-E8-K1-K10-K11-K2-K3-K4-K6-K8-K9;L R R B L L R Lb Rb L Bb Rb Bb Bb Bb Lb Lb Bb Rb Lb;20;0.05
15;16;1;E1-E2-E3-E4-E5-E6-E7-E8-K11-K12-K2-K5-K6-K7-K9;Ub Fb B Fb Fb B Fb B Ub B U B U F F B F F Ub Bb;20;0.05
9;10;1;E1-E5-E6-E7-E8-K11-K12-K4-K5;B Lb Bb L Bb Ub B U;8;0.12
4;6;2;E6-E7-K3-K5;Fb Lb F;3;0.67
4;5;1;E2-E5-E8-K12;Db F D;3;0.33
14;17;3;E1-E4-E5-E6-E7-K1-K10-K11-K12-K2-K4-K5-K7-K9;Lb Rb Rb L Rb L D L Db L R Lb D Lb Db R R Lb;18;0.17
10;11;1;E1-E5-E6-E7-K1-K12-K4-K5-K8-K9;Db B Db Bb Db Bb Db B D Bb F B F Bb Fb Fb B B Db Db;20;0.05
7;9;2;E2-E3-K10-K4-K6-K8-K9;R Ub F U Rb;5;0.40
15;16;1;E1-E3-E4-E5-E6-K1-K11-K12-K2-K3-K4-K5-K7-K8-K9;B D B B Db Fb D Bb Bb Db F Bb;12;0.08
8;9;1;E1-E2-E3-E6-E8-K10-K3-K5;Ub Fb U F U F U Fb Ub Fb;10;0.10
6;8;2;E4-E6-E7-E8-K2-K8;Rb Lb Rb D Rb Rb L;7;0.29
10;11;1;E1-E3-E4-E6-K11-K2-K4-K5-K7-K9;L Fb Lb Fb Lb Fb L F L F;10;0.10
13;14;1;E1-E3-E4-E5-E6-K1-K11-K2-K3-K4-K5-K7-K9;Bb Fb Rb Bb R F Rb Fb B F R Fb Fb B Fb Bb Fb Fb B F;20;0.05
10;11;1;E2-E3-E4-E7-K10-K12-K3-K5-K6-K9;D F Db B D Fb Db Bb;8;0.12
14;15;1;E1-E3-E4-E5-E6-E7-K1-K10-K12-K2-K3-K4-K5-K8;B Fb B F D Bb Bb Bb Bb D B B D D B Fb B F D D;20;0.05
12;13;1;E2-E3-E5-E7-E8-K1-K11-K2-K3-K7-K8-K9;Ub Fb U B B Ub F U Bb Bb;10;0.10
13;14;1;E2-E3-E4-E5-E7-E8-K1-K11-K2-K3-K7-K8-K9;Bb Bb L Bb Bb Bb Lb Bb Lb B Fb Fb B B Fb Fb Lb B L Bb;20;0.05
15;16;1;E1-E2-E3-E5-E6-E8-K11-K12-K2-K4-K5-K6-K7-K8-K9;F Bb F F F U U B U B U B B Ub Bb Ub F Bb Fb B;20;0.05
12;13;1;E3-E4-E6-E7-E8-K10-K11-K5-K6-K7-K8-K9;Db Ub Lb Ub Ub Ub L Ub Lb D L U Lb U U U Db L D U;20;0.05
12;13;1;E1-E4-E6-E8-K1-K10-K11-K3-K5-K6-K8-K9;D Lb U L Db Db Lb Ub L D;10;0.10
7;8;1;E4-E6-E8-K3-K4-K5-K6;Fb Db R D F Rb;6;0.17
10;13;3;E2-E3-E4-E5-E7-K1-K10-K3-K5-K7;Ub F U Bb F Bb Fb Ub Fb U F B Fb B;14;0.21
8;9;1;E1-E3-E4-E8-K10-K3-K6-K7;R F Lb Fb Rb F L Fb;8;0.12
13;14;1;E1-E2-E3-E6-E7-E8-K10-K2-K3-K5-K6-K7-K8;Bb Bb Lb Lb F L F L F F L L L Bb Fb B Lb Bb Fb Bb;20;0.05
14;16;2;E2-E3-E4-E6-E7-E8-K10-K11-K12-K2-K4-K5-K6-K8;Rb U Rb Ub Rb Ub Rb Rb Ub Ub Ub R U R D Ub Db Ub Ub R;20;0.10
14;15;1;E1-E2-E3-E7-E8-K1-K11-K12-K2-K3-K4-K5-K6-K8;Fb D F Db Bb D Bb Fb B Db B F;12;0.08
11;12;1;E2-E3-E5-K1-K12-K2-K4-K5-K7-K8-K9;D Lb Db Rb D L Db R;8;0.12
10;11;1;E2-E3-E5-E6-E7-E8-K1-K11-K12-K6;Ub D Fb Fb Ub Ub F D U Db F U Fb U Fb Ub Fb D D D;20;0.05
12;13;1;E1-E3-E5-E8-K1-K12-K2-K3-K4-K6-K8-K9;D Fb R Db Rb F Db;7;0.14
14;15;1;E1-E3-E4-E5-E8-K1-K12-K2-K3-K4-K6-K7-K8-K9;Bb Db Fb D F B Fb Db F D;10;0.10
15;16;1;E2-E3-E4-E5-E7-K1-K10-K11-K12-K2-K3-K4-K5-K8-K9;Db Rb Db Db L L D R Db Lb Lb D Rb D R R Lb Rb L D;20;0.05
7;8;1;E1-E3-E5-E6-K12-K3-K4;L D Lb Bb Db B;6;0.17
11;12;1;E1-E3-E4-E5-E6-E8-K12-K4-K5-K6-K7;R D R Db Db R D U U Db Ub Ub Rb D Rb Db Rb Db R D;20;0.05
15;18;3;E1-E2-E4-E5-E7-E8-K1-K11-K12-K2-K3-K4-K6-K7-K8;Db F D F D Fb Db Fb D D D Fb D D;14;0.21
12;13;1;E1-E2-E3-E4-E5-E6-K1-K10-K2-K3-K5-K9;F R F Db Rb F F F D F Db R D Fb Rb Fb Rb D R Db;20;0.05
9;10;1;E1-E2-E7-E8-K10-K11-K4-K6-K7;Db B Ub Bb D B U Bb;8;0.12
11;13;2;E1-E3-E7-E8-K12-K2-K3-K5-K6-K7-K9;Ub Bb L U Lb Ub Bb U Bb Bb U;11;0.18
6;8;2;E4-E5-E6-E7-K2-K5;Db B D R Bb Rb;6;0.33
13;14;1;E1-E2-E4-E5-E6-E7-K12-K2-K3-K4-K5-K7-K9;Ub D F Db Fb Db F F F Db F U U U Db U Db Db F U;20;0.05
15;16;1;E1-E2-E3-E4-E5-E6-E7-E8-K10-K11-K12-K2-K4-K6-K8;Lb Fb Rb F R F R Fb Fb Fb R R R Fb Rb L;16;0.06
12;13;1;E2-E3-E4-E5-E6-K1-K12-K3-K4-K5-K7-K9;Rb L B Lb R L B L Rb Lb R B Lb B B B L B B Lb;20;0.05
13;14;1;E2-E3-E4-E5-E8-K1-K11-K12-K2-K5-K6-K7-K9;Rb D U Db R U D Ub Rb Ub R Db;12;0.08
7;9;2;E6-E8-K11-K12-K2-K4-K5;Bb Fb Ub F B;5;0.40
9;11;2;E1-E2-E3-E5-K10-K12-K7-K8-K9;Lb Rb Rb U L Rb Rb;7;0.29
8;9;1;E3-E4-E6-E7-E8-K1-K6-K8;Db Lb Rb L Db Lb Db Lb Db L D L Rb Lb R L D R L D;20;0.05
11;12;1;E1-E2-E3-E6-K10-K12-K3-K4-K6-K8-K9;F L L Fb L F Bb Lb Lb Lb Fb Lb F B Fb Lb Lb;17;0.06
12;13;1;E1-E2-E6-E7-E8-K1-K10-K12-K2-K3-K4-K8;F B Ub B U Fb Ub Bb F F Bb Fb B Fb U Bb Fb B F Bb;20;0.05
14;16;2;E2-E3-E4-E5-E7-E8-K1-K10-K11-K12-K2-K3-K5-K6;Bb R Bb Lb Rb Bb Bb L B Lb B R L B B Rb;16;0.12
16;18;2;E1-E2-E3-E4-E5-E6-E7-E8-K1-K10-K11-K12-K2-K3-K5-K6;Fb Bb Fb Bb Bb Bb Db Db F D F D Fb Db Fb Db Fb Db Fb Fb;20;0.10
14;15;1;E1-E2-E4-E6-E7-E8-K1-K10-K12-K2-K3-K5-K7-K8;L L R Lb Rb Ub Rb Lb R Ub Lb Ub Lb Rb Lb Lb R U L U;20;0.05
13;14;1;E1-E2-E3-E4-E7-E8-K12-K2-K3-K5-K7-K8-K9;Lb Lb F Lb Rb L L R F R L Rb F Lb F F F Lb Fb L;20;0.05
10;11;1;E2-E4-E5-E6-E7-K1-K10-K2-K8-K9;R F R Fb Fb Rb Fb Rb Fb Rb Rb F;12;0.08
11;12;1;E2-E4-E5-E6-E7-K1-K10-K11-K2-K8-K9;Fb U B Ub F F U Bb Ub Fb;10;0.10
4;5;1;E4-E5-E6-K8;F B Lb Fb Bb;5;0.20
5;6;1;E3-E4-E5-E7-K9;F Lb B L Fb;5;0.20
7;8;1;E1-E5-E6-E7-K1-K5-K9;U D Fb Ub F Db;6;0.17
8;9;1;E1-E5-E6-E7-K1-K4-K5-K9;Rb Ub B U R U B Rb Bb Ub;10;0.10
15;16;1;E1-E2-E4-E5-E6-E8-K10-K11-K12-K2-K3-K6-K7-K8-K9;U L U L U L Ub Lb Ub Lb Ub Ub;12;0.08
10;11;1;E3-E4-E5-E6-E7-K1-K2-K5-K6-K7;F D Fb Lb Db Lb Fb Lb Lb Lb D L;12;0.08
14;15;1;E2-E3-E4-E5-E6-E8-K1-K10-K4-K5-K6-K7-K8-K9;Bb Bb F B Fb Rb Fb Bb F F B R F R F Rb Fb Rb Fb B;20;0.05
12;13;1;E1-E3-E4-E5-E6-E8-K1-K10-K11-K3-K4-K9;L B Lb Lb Bb Lb Bb Lb Bb Bb L B;12;0.08
6;7;1;E1-E4-K10-K11-K12-K7;L Fb Ub F Lb;5;0.20
11;12;1;E1-E2-E4-E6-E7-E8-K2-K4-K7-K8-K9;D L Db Lb Db Lb Db L Ub D Ub Ub Ub L;14;0.07
15;16;1;E3-E4-E6-E7-E8-K10-K11-K12-K3-K4-K5-K6-K7-K8-K9;Bb Lb R Bb Lb B Rb Bb L B Rb L R Bb Bb Bb;16;0.06
14;15;1;E1-E2-E3-E4-E7-K10-K11-K12-K3-K4-K5-K7-K8-K9;L Bb R Bb Lb Rb Bb Bb Rb L R B R Bb Bb Rb Rb Lb R Bb;20;0.05
13;16;3;E1-E2-E3-E7-E8-K1-K10-K2-K3-K4-K5-K6-K9;Bb F F Ub Ub Ub Ub B B B U Fb Ub Bb U F Ub Bb F F;20;0.15
16;17;1;E1-E2-E3-E4-E5-E6-E7-E8-K1-K10-K2-K3-K4-K5-K6-K9;Fb Fb B D Fb Fb Fb D F Db Fb Db Fb Db Bb F Bb F B F;20;0.05
9;10;1;E2-E4-E6-E8-K3-K4-K6-K7-K9;R U Rb Ub Fb U F;7;0.14
10;11;1;E2-E3-E5-E6-K1-K10-K3-K4-K8-K9;Bb Bb L D Lb B B;7;0.14
14;15;1;E2-E3-E5-E6-E7-E8-K1-K10-K11-K12-K3-K4-K8-K9;Bb Lb Bb L B Lb Lb Lb F F B F Bb F B Lb Lb Lb Bb Lb;20;0.05
12;13;1;E2-E3-E4-E5-E8-K1-K10-K11-K12-K2-K6-K8;Db Db Db Bb U U U B D B B U D Ub Db B U B Db Db;20;0.05
7;8;1;E2-E3-E4-E6-E7-E8-K10;Rb U U Rb F R U R F F R Fb Ub Fb;14;0.07
7;9;2;E4-E5-E7-E8-K11-K5-K6;R Bb Rb B;4;0.50
11;12;1;E2-E3-E6-E7-E8-K10-K11-K12-K4-K6-K7;L Rb L R L Ub L U L U L Ub Lb Ub;14;0.07
9;10;1;E3-E4-E5-E7-K1-K2-K4-K8-K9;R Fb Rb Fb U F Ub F;8;0.12
13;14;1;E1-E2-E4-E5-E6-E8-K1-K10-K3-K4-K7-K8-K9;D U Db F Ub Fb Db Ub Db Db U Db U U U Fb Ub F U F;20;0.05
17;18;1;E1-E2-E4-E5-E7-K1-K10-K11-K12-K2-K3-K4-K5-K6-K7-K8-K9;Ub Ub D U D U Lb U L Db Db Lb Ub L;14;0.07
15;16;1;E2-E3-E5-E6-E7-K1-K10-K11-K12-K2-K4-K5-K6-K8-K9;F B B F Bb Bb F Db F F B Fb Fb D F Db F Bb Fb D;20;0.05
7;8;1;E1-E2-E4-E7-E8-K10-K7;Ub Fb Rb Fb Ub F R F U R;10;0.10
